q_id,name,birth_date,occupation,job_group,exalted_planets,exalted_count,sign_conjunctions,conjunction_count,sign_exchange_candidates,exchange_count,Sun_exalted,Moon_exalted,Mercury_exalted,Venus_exalted,Mars_exalted,Jupiter_exalted,Saturn_exalted
Q2281,Conon of Naso,1139-06-03,Basilian abbot,Other,Moon,1,None,0,Moon-Venus,1,False,True,False,False,False,False,False
Q2282,Philippe Quinault,1635-06-03,French playwright and composer,Other,Jupiter,1,Sun-Mars,1,Mars-Venus|Jupiter-Moon,2,False,False,False,False,False,True,False
Q2283,Sydney Smith,1771-06-03,English preacher and author,Writer_Journalism,None,0,Mars-Saturn,1,Moon-Saturn,1,False,False,False,False,False,False,False
Q2284,Garret Hobart,1844-06-03,"American lawyer and politician, 24th Vice President of the United States",Politics_Government,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2285,Raoul Dufy,1877-06-03,French painter and illustrator,Writer_Journalism,None,0,Sun-Venus|Moon-Mars,2,None,0,False,False,False,False,False,False,False
Q2286,Maurice Evans,1901-06-03,English actor,Actor_Media,None,0,Jupiter-Saturn,1,None,0,False,False,False,False,False,False,False
Q2287,Ellen Corby,1911-06-03,American actress and screenwriter,Actor_Media,None,0,Mercury-Saturn,1,None,0,False,False,False,False,False,False,False
Q2288,Igor Shafarevich,1923-06-03,Russian mathematician and theorist,Academic_Science,None,0,Sun-Mercury,1,None,0,False,False,False,False,False,False,False
Q2289,Françoise Arnoul,1931-06-03,Algerian-French actress,Actor_Media,None,0,Moon-Saturn|Mercury-Venus,2,None,0,False,False,False,False,False,False,False
Q2290,Michael Clarke,1946-06-03,American drummer,Other,None,0,Sun-Mercury,1,Mercury-Venus,1,False,False,False,False,False,False,False
Q2291,Sam Mills,1959-06-03,American football player,Athlete,None,0,Sun-Mercury|Venus-Mars,2,Mars-Moon,1,False,False,False,False,False,False,False
Q2292,Anderson Cooper,1967-06-03,American journalist and author,Writer_Journalism,Jupiter,1,Venus-Jupiter,1,Jupiter-Moon,1,False,False,False,False,False,True,False
Q2293,Cris,1977-06-03,Brazilian footballer,Athlete,None,0,Sun-Jupiter|Venus-Mars,2,None,0,False,False,False,False,False,False,False
Q2294,Al Horford,1986-06-03,Dominican basketball player,Athlete,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2295,Louis Hofmann,1997-06-03,German actor,Actor_Media,None,0,Moon-Mercury,1,Jupiter-Saturn,1,False,False,False,False,False,False,False
Q2296,Harsha,0590-06-04,Maharajadhiraja of Kannauj,Other,None,0,Sun-Mercury|Sun-Venus|Sun-Jupiter|Mercury-Venus|Mercury-Jupiter|Venus-Jupiter|Venus-Saturn|Jupiter-Saturn,8,None,0,False,False,False,False,False,False,False
Q2297,Benjamin Huntsman,1704-06-04,English inventor and businessman,Business,None,0,Sun-Jupiter|Moon-Mercury,2,Mars-Saturn,1,False,False,False,False,False,False,False
Q2298,Jinmaku Kyūgorō,1829-06-04,"Japanese sumo wrestler, the 12th Yokozuna",Athlete,None,0,Sun-Venus|Mercury-Mars,2,None,0,False,False,False,False,False,False,False
Q2299,Heinrich Otto Wieland,1877-06-04,"German chemist and academic, Nobel Prize laureate",Academic_Science,None,0,Sun-Venus|Moon-Saturn,2,None,0,False,False,False,False,False,False,False
Q2300,Christopher Cockerell,1910-06-04,"English engineer, invented the hovercraft",Engineering_Tech,None,0,Moon-Venus|Moon-Saturn|Venus-Saturn,3,None,0,False,False,False,False,False,False,False
Q2301,Milan Komar,1921-06-04,Slovenian-Argentinian philosopher and academic,Academic_Science,None,0,Sun-Mars|Jupiter-Saturn,2,Mars-Venus,1,False,False,False,False,False,False,False
Q2302,Karolos Papoulias,1929-06-04,"Greek lawyer and politician, 5th President of Greece",Politics_Government,None,0,Sun-Mercury|Moon-Venus,2,Mars-Moon,1,False,False,False,False,False,False,False
Q2303,Freddy Fender,1937-06-04,American singer and guitarist,Actor_Media,None,0,None,0,Jupiter-Saturn,1,False,False,False,False,False,False,False
Q2304,Anthony Braxton,1945-06-04,"American saxophonist, clarinet player, and composer",Athlete,None,0,Venus-Mars,1,None,0,False,False,False,False,False,False,False
Q2305,Linda Lingle,1953-06-04,"American journalist and politician, 6th Governor of Hawaii",Politics_Government,None,0,Sun-Jupiter|Mercury-Mars,2,None,0,False,False,False,False,False,False,False
Q2306,El DeBarge,1961-06-04,American singer-songwriter and producer,Actor_Media,None,0,Jupiter-Saturn,1,None,0,False,False,False,False,False,False,False
Q2307,Niurka Montalvo,1968-06-04,Cuban-Spanish long jumper,Other,None,0,Sun-Venus|Sun-Mars,2,None,0,False,False,False,False,False,False,False
Q2308,Kasey Chambers,1976-06-04,Australian singer-songwriter and guitarist,Actor_Media,None,0,Sun-Venus,1,None,0,False,False,False,False,False,False,False
Q2309,Henri Bedimo,1984-06-04,Cameroonian footballer,Athlete,Saturn,1,Sun-Venus|Mars-Saturn,2,None,0,False,False,False,False,False,False,True
Q2310,Jordan Hugill,1992-06-04,English footballer,Athlete,None,0,Sun-Mercury|Sun-Venus|Mercury-Venus,3,None,0,False,False,False,False,False,False,False
Q2311,"Edmund of Langley, 1st Duke of York",1341-06-05,son of King Edward III of England and Lord Warden of the Cinque Ports,Politics_Government,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2312,Pu Songling,1640-06-05,Chinese author,Writer_Journalism,None,0,Moon-Jupiter,1,None,0,False,False,False,False,False,False,False
Q2313,William Scamp,1801-06-05,English architect and engineer,Engineering_Tech,Jupiter,1,Sun-Mercury|Mars-Jupiter,2,Jupiter-Moon,1,False,False,False,False,False,True,False
Q2314,Isaac Heinemann,1876-06-05,German-Israeli scholar and academic,Academic_Science,None,0,Moon-Jupiter|Mercury-Mars,2,None,0,False,False,False,False,False,False,False
Q2315,Jaan Kikkas,1892-06-05,Estonian weightlifter,Other,Mars,1,None,0,None,0,False,False,False,False,True,False,False
Q2316,Conrad Marca-Relli,1913-06-05,American-Italian painter and academic,Academic_Science,None,0,Sun-Mercury|Sun-Saturn|Moon-Mercury,3,None,0,False,False,False,False,False,False,False
Q2317,Art Donovan,1924-06-05,American football player and radio host,Athlete,Mars|Saturn,2,Moon-Venus,1,None,0,False,False,False,False,True,False,True
Q2318,Vilhjálmur Einarsson,1934-06-05,"Icelandic triple jumper, painter, and educator",Other,None,0,None,0,Mars-Venus,1,False,False,False,False,False,False,False
Q2319,Whitfield Diffie,1944-06-05,American cryptographer and academic,Academic_Science,Jupiter,1,Sun-Venus,1,Mars-Moon,1,False,False,False,False,False,True,False
Q2320,Pierre Bruneau,1952-06-05,Canadian journalist and news anchor,Writer_Journalism,None,0,Sun-Mercury|Sun-Venus|Moon-Mars|Mercury-Venus,4,None,0,False,False,False,False,False,False,False
Q2321,Jeff Garlin,1962-06-05,"American actor, comedian, director, and screenwriter",Actor_Media,None,0,Sun-Mercury|Moon-Venus,2,Mercury-Venus,1,False,False,False,False,False,False,False
Q2322,Susan Lynch,1971-06-05,Northern Irish actress,Actor_Media,Mars,1,Mercury-Venus|Mercury-Saturn|Venus-Saturn,3,None,0,False,False,False,False,True,False,False
Q2323,Nick Kroll,1978-06-05,American actor and comedian,Actor_Media,Moon,1,Sun-Moon|Moon-Mercury|Venus-Jupiter|Mars-Saturn,4,Mercury-Venus,1,False,True,False,False,False,False,False
Q2324,Jeremy Abbott,1985-06-05,American figure skater,Athlete,Saturn,1,Sun-Mercury,1,None,0,False,False,False,False,False,False,True
Q2325,Joazhiño Arroe,1992-06-05,Peruvian footballer,Athlete,None,0,Sun-Mercury|Sun-Venus,2,None,0,False,False,False,False,False,False,False
Q2326,Regiomontanus,1436-06-06,,Unknown,None,0,Venus-Mars,1,Mercury-Venus|Mars-Moon,2,False,False,False,False,False,False,False
Q2327,Nathan Hale,1755-06-06,American soldier,Other,None,0,Sun-Mercury|Moon-Venus,2,None,0,False,False,False,False,False,False,False
Q2328,Henriette Wulfsberg,1843-06-06,Norwegian school owner and writer,Writer_Journalism,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2329,Robert Falcon Scott,1868-06-06,English sailor and explorer,Other,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2330,Joel Rinne,1897-06-06,Finnish actor,Actor_Media,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2331,Max August Zorn,1906-06-06,German mathematician and academic who is noted for Zorn's lemma,Academic_Science,None,0,Sun-Mercury|Sun-Jupiter|Mercury-Jupiter,3,Mercury-Venus,1,False,False,False,False,False,False,False
Q2332,Kenneth Connor,1918-06-06,English comedy actor,Actor_Media,None,0,Sun-Jupiter,1,None,0,False,False,False,False,False,False,False
Q2333,James Barnor,1929-06-06,Ghanaian photographer,Other,Moon,1,Sun-Mercury|Moon-Jupiter,2,None,0,False,True,False,False,False,False,False
Q2334,Jon Henricks,1935-06-06,Australian swimmer; winner of two Olympic gold medals in 1956,Athlete,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2335,Monty Alexander,1944-06-06,Jamaican jazz pianist,Other,Jupiter,1,Sun-Venus,1,Mars-Moon,1,False,False,False,False,False,True,False
Q2336,Harvey Fierstein,1952-06-06,American actor and playwright; winner of four Tony Awards,Actor_Media,None,0,Sun-Mercury|Sun-Venus|Mercury-Venus,3,None,0,False,False,False,False,False,False,False
Q2337,Hirokazu Kore-eda,1962-06-06,Japanese director,Actor_Media,None,0,Sun-Mercury,1,Mercury-Venus,1,False,False,False,False,False,False,False
Q2338,Uncle Kracker,1974-06-06,American musician,Actor_Media,None,0,Mercury-Saturn,1,None,0,False,False,False,False,False,False,False
Q2339,Sebastian Larsson,1985-06-06,Swedish footballer,Athlete,Saturn,1,Sun-Mercury,1,None,0,False,False,False,False,False,False,True
Q2340,Vic Mensa,1993-06-06,American rapper and singer,Actor_Media,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2341,Emperor Jingzong of Western Xia,1003-06-07,,Unknown,Moon,1,Moon-Mercury|Moon-Mars|Mercury-Mars,3,Moon-Venus,1,False,True,False,False,False,False,False
Q2342,Gaetano Berenstadt,1687-06-07,Italian actor and singer,Actor_Media,Mars,1,Moon-Mercury,1,Mercury-Venus,1,False,False,False,False,True,False,False
Q2343,Amelia Edwards,1831-06-07,English journalist and author,Writer_Journalism,None,0,Venus-Mars,1,Mars-Moon,1,False,False,False,False,False,False,False
Q2344,Ture Malmgren,1851-06-07,Swedish journalist and politician,Politics_Government,None,0,Mars-Saturn,1,None,0,False,False,False,False,False,False,False
Q2345,Knud Rasmussen,1879-06-07,Danish anthropologist and explorer,Other,None,0,None,0,Jupiter-Saturn,1,False,False,False,False,False,False,False
Q2346,Gillis Grafström,1893-06-07,Swedish figure skater and architect,Athlete,None,0,Sun-Mercury|Mercury-Venus,2,Mercury-Venus,1,False,False,False,False,False,False,False
Q2347,Georges Van Parys,1902-06-07,French composer,Other,None,0,Moon-Mercury,1,Mars-Venus,1,False,False,False,False,False,False,False
Q2348,Gwendolyn Brooks,1917-06-07,American poet,Writer_Journalism,None,0,Mercury-Mars|Mercury-Jupiter|Mars-Jupiter,3,Mercury-Venus,1,False,False,False,False,False,False,False
Q2349,Paul Salamunovich,1927-06-07,American conductor and educator,Other,None,0,Venus-Mars,1,None,0,False,False,False,False,False,False,False
Q2350,Bert Sugar,1936-06-07,American author and boxing historian,Writer_Journalism,None,0,Sun-Venus|Sun-Mars|Mercury-Venus|Venus-Mars,4,None,0,False,False,False,False,False,False,False
Q2351,Jenny Jones,1946-06-07,Canadian television presenter and comedian,Actor_Media,None,0,Venus-Saturn,1,None,0,False,False,False,False,False,False,False
Q2352,L.A. Reid,1956-06-07,American record executive and producer,Actor_Media,Moon,1,Moon-Mercury,1,Mercury-Venus|Mars-Saturn,2,False,True,False,False,False,False,False
Q2353,Gordon Gano,1963-06-07,American musician,Actor_Media,None,0,Mercury-Venus,1,None,0,False,False,False,False,False,False,False
Q2354,Eric D. Johnson,1976-06-07,American musician,Actor_Media,None,0,Sun-Venus,1,None,0,False,False,False,False,False,False,False
Q2355,Rasmus Vestergaard Madsen,0034-06-07,Danish politician,Politics_Government,Jupiter,1,Sun-Mercury|Venus-Jupiter,2,None,0,False,False,False,False,False,True,False
Q2356,Emperor Xizong of Tang,0862-06-08,,Unknown,None,0,Mercury-Venus|Mars-Jupiter,2,None,0,False,False,False,False,False,False,False
Q2357,John Smeaton,1724-06-08,"English engineer, designed the Coldstream Bridge and Perth Bridge",Engineering_Tech,None,0,Moon-Saturn,1,Jupiter-Saturn,1,False,False,False,False,False,False,False
Q2358,Thomas J. Higgins,1831-06-08,"Canadian-American sergeant, Medal of Honor recipient",Other,None,0,Venus-Mars,1,Mars-Moon,1,False,False,False,False,False,False,False
Q2359,Frank Lloyd Wright,1867-06-08,"American architect, designed the Price Tower and Fallingwater",Engineering_Tech,Saturn,1,None,0,None,0,False,False,False,False,False,False,True
Q2360,Ernst Marcus,1893-06-08,German zoologist,Other,None,0,Sun-Mercury|Mercury-Venus,2,Mercury-Venus,1,False,False,False,False,False,False,False
Q2361,John W. Campbell,1910-06-08,American journalist and author,Writer_Journalism,None,0,Venus-Saturn,1,None,0,False,False,False,False,False,False,False
Q2362,"John R. Deane, Jr.",1919-06-08,American general,Politics_Government,None,0,Sun-Mercury|Sun-Mars|Mercury-Mars,3,None,0,False,False,False,False,False,False,False
Q2363,Gustavo Gutiérrez,1928-06-08,"Peruvian philosopher, theologian and priest",Religion,None,0,Sun-Venus,1,Jupiter-Mars,1,False,False,False,False,False,False,False
Q2364,Molade Okoya-Thomas,1935-06-08,Nigerian businessman and philanthropist,Business,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2365,Doug Mountjoy,1942-06-08,Welsh snooker player,Athlete,None,0,Sun-Mercury|Mercury-Jupiter,2,None,0,False,False,False,False,False,False,False
Q2366,Annie Haslam,1947-06-08,English singer-songwriter and painter,Actor_Media,None,0,None,0,Moon-Saturn,1,False,False,False,False,False,False,False
Q2367,Scott Adams,1957-06-08,American author and illustrator,Writer_Journalism,None,0,None,0,Mercury-Venus,1,False,False,False,False,False,False,False
Q2368,Russell E. Morris,1967-06-08,Welsh chemist and academic,Academic_Science,Moon|Jupiter,2,Sun-Moon|Venus-Jupiter,2,Moon-Venus,1,False,True,False,False,False,True,False
Q2369,Kanye West,1977-06-08,"American rapper, producer, director, and fashion designer",Actor_Media,None,0,Sun-Jupiter|Venus-Mars,2,Moon-Saturn,1,False,False,False,False,False,False,False
Q2370,Alexandre Despatie,1985-06-08,"Canadian diver, twice Olympic silver 3m springboard silver medallist",Other,Saturn,1,Sun-Mercury,1,None,0,False,False,False,False,False,False,True
Q2371,Deokjong of Goryeo,1016-06-09,ruler of Korea,Other,None,0,Sun-Venus|Mercury-Jupiter,2,None,0,False,False,False,False,False,False,False
Q2372,"Leopold I, Holy Roman Emperor",1640-06-09,,Unknown,None,0,Moon-Mars|Moon-Saturn|Mars-Saturn,3,None,0,False,False,False,False,False,False,False
Q2373,George Stephenson,1781-06-09,"English engineer, designed the Liverpool and Manchester Railway",Engineering_Tech,Mars,1,Sun-Mercury|Sun-Venus|Moon-Mars|Mercury-Venus,4,Mars-Saturn,1,False,False,False,False,True,False,False
Q2374,Charles Joseph Bonaparte,1851-06-09,"American lawyer and politician, 46th United States Attorney General",Politics_Government,None,0,Mars-Saturn,1,None,0,False,False,False,False,False,False,False
Q2375,Robert Kerr,1882-06-09,Irish-Canadian sprinter and coach,Other,None,0,Sun-Jupiter|Mercury-Venus,2,None,0,False,False,False,False,False,False,False
Q2376,Fred Waring,1900-06-09,"American singer, bandleader, and television host",Actor_Media,None,0,None,0,Moon-Venus,1,False,False,False,False,False,False,False
Q2377,Jim McDonald,1915-06-09,American football player and coach,Athlete,None,0,Moon-Mars|Mercury-Saturn,2,None,0,False,False,False,False,False,False,False
Q2378,Keith Laumer,1925-06-09,American soldier and author,Writer_Journalism,Saturn,1,Moon-Jupiter,1,Mercury-Venus,1,False,False,False,False,False,False,True
Q2379,Michael Mates,1934-06-09,English colonel and politician,Politics_Government,None,0,None,0,Mars-Venus,1,False,False,False,False,False,False,False
Q2380,Anton Burghardt,1942-06-09,German footballer and manager,Athlete,None,0,Sun-Mercury|Mercury-Jupiter,2,Mars-Moon,1,False,False,False,False,False,False,False
Q2381,Michael Patrick Cronan,1951-06-09,American graphic designer and academic,Academic_Science,None,0,Sun-Mars|Moon-Venus,2,None,0,False,False,False,False,False,False,False
Q2382,Steve Paikin,1960-06-09,Canadian journalist and author,Writer_Journalism,None,0,Sun-Venus,1,None,0,False,False,False,False,False,False,False
Q2383,Gilles De Bilde,1971-06-09,Belgian footballer and sportscaster,Athlete,Mars,1,Mercury-Venus|Mercury-Saturn|Venus-Saturn,3,None,0,False,False,False,False,True,False,False
Q2384,D'banj,1980-06-09,Nigerian singer-songwriter and harmonica player,Athlete,None,0,Mars-Saturn,1,None,0,False,False,False,False,False,False,False
Q2385,Jason Demers,1988-06-09,Canadian ice hockey player,Athlete,None,0,Sun-Mercury|Sun-Venus|Mercury-Venus,3,None,0,False,False,False,False,False,False,False
Q2386,Emperor Uda,0867-06-10,of Japan,Other,None,0,Sun-Moon,1,Mars-Saturn,1,False,False,False,False,False,False,False
Q2387,James Francis Edward Stuart,1688-06-10,claimant to the English and Scottish throne,Other,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2388,Stephen Mosher Wood,1832-06-10,American lieutenant and politician,Politics_Government,None,0,None,0,None,0,False,False,False,False,False,False,False
Q2389,Mrs. Leslie Carter,1862-06-10,American actress,Actor_Media,None,0,Jupiter-Saturn,1,None,0,False,False,False,False,False,False,False
Q2390,Sessue Hayakawa,1886-06-10,Japanese actor and producer,Actor_Media,None,0,Sun-Mercury|Mars-Jupiter,2,None,0,False,False,False,False,False,False,False
